cd,name
10,Manti-LaSal NF
10,Manti-LaSal NF
12,Payette NF
12,Payette NF
12,Payette NF
12,Payette NF
12,Payette NF
12,Payette NF
12,Payette NF
12,Payette NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
13,Salmon-Challis NF
14,Sawtooth NF
14,Sawtooth NF
14,Sawtooth NF
14,Sawtooth NF
14,Sawtooth NF
14,Sawtooth NF
14,Sawtooth NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
15,Caribou-Targhee NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
17,Humboldt-Toiyabe NF
18,Uinta NF (Legacy)
18,Uinta NF (Legacy)
18,Uinta NF (Legacy)
18,Uinta NF (Legacy)
18,Uinta NF (Legacy)
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
19,Uinta-Wasatch-Cache NF
60,R4 Regional Office
,
01,Angeles NF
01,Angeles NF
01,Angeles NF
01,Angeles NF
01,Angeles NF
01,Angeles NF
02,Cleveland NF
02,Cleveland NF
02,Cleveland NF
02,Cleveland NF
02,Cleveland NF
03,Eldorado NF
03,Eldorado NF
03,Eldorado NF
03,Eldorado NF
03,Eldorado NF
03,Eldorado NF
04,Inyo NF
04,Inyo NF
04,Inyo NF
04,Inyo NF
04,Inyo NF
04,Inyo NF
04,Inyo NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
05,Klamath NF
06,Lassen NF
06,Lassen NF
06,Lassen NF
06,Lassen NF
06,Lassen NF
07,Los Padres NF
07,Los Padres NF
07,Los Padres NF
07,Los Padres NF
07,Los Padres NF
07,Los Padres NF
08,Mendocino NF
08,Mendocino NF
08,Mendocino NF
08,Mendocino NF
08,Mendocino NF
08,Mendocino NF
08,Mendocino NF
09,Modoc NF
09,Modoc NF
09,Modoc NF
09,Modoc NF
09,Modoc NF
10,Six Rivers NF
10,Six Rivers NF
10,Six Rivers NF
10,Six Rivers NF
10,Six Rivers NF
10,Six Rivers NF
10,Six Rivers NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
11,Plumas NF
12,San Bernardino NF
12,San Bernardino NF
12,San Bernardino NF
12,San Bernardino NF
12,San Bernardino NF
12,San Bernardino NF
13,Sequoia NF
13,Sequoia NF
13,Sequoia NF
13,Sequoia NF
13,Sequoia NF
13,Sequoia NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
14,Shasta Trinity NF
15,Sierra NF
15,Sierra NF
15,Sierra NF
15,Sierra NF
15,Sierra NF
15,Sierra NF
16,Stanislaus NF
16,Stanislaus NF
16,Stanislaus NF
16,Stanislaus NF
16,Stanislaus NF
17,Tahoe NF
17,Tahoe NF
17,Tahoe NF
17,Tahoe NF
17,Tahoe NF
17,Tahoe NF
19,Lake Tahoe Basin MU
19,Lake Tahoe Basin MU
19,Lake Tahoe Basin MU
19,Lake Tahoe Basin MU
19,Lake Tahoe Basin MU
20,R5 Regional Office
21,R5 Regional Projects/Services
,
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
01,Deschutes NF
02,Fremont-Winema NFs
02,Fremont-Winema NFs
02,Fremont-Winema NFs
02,Fremont-Winema NFs
02,Fremont-Winema NFs
02,Fremont-Winema NFs
02,Fremont-Winema NFs
02,Fremont-Winema NFs
03,Gifford Pinchot NF
03,Gifford Pinchot NF
03,Gifford Pinchot NF
03,Gifford Pinchot NF
03,Gifford Pinchot NF
03,Gifford Pinchot NF
03,Gifford Pinchot NF
04,Malheur NF
04,Malheur NF
04,Malheur NF
04,Malheur NF
04,Malheur NF
04,Malheur NF
04,Malheur NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
05,MT Baker-Snoqualmie NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
06,MT Hood NF
07,Ochoco NF
07,Ochoco NF
07,Ochoco NF
07,Ochoco NF
07,Ochoco NF
07,Ochoco NF
07,Ochoco NF
08,Okanogan NF  (Legacy)
08,Okanogan NF  (Legacy)
08,Okanogan NF  (Legacy)
08,Okanogan NF  (Legacy)
08,Okanogan NF  (Legacy)
09,Olympic NF
09,Olympic NF
09,Olympic NF
09,Olympic NF
09,Olympic NF
09,Olympic NF
09,Olympic NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
10,Rogue River - Siskiyou NF
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
11,Siskiyou NF (Legacy)
12,Siuslaw NF
12,Siuslaw NF
12,Siuslaw NF
12,Siuslaw NF
12,Siuslaw NF
12,Siuslaw NF
12,Siuslaw NF
12,Siuslaw NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
14,Umatilla NF
15,Umpqua NF
15,Umpqua NF
15,Umpqua NF
15,Umpqua NF
15,Umpqua NF
15,Umpqua NF
15,Umpqua NF
15,Umpqua NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
16,Wallowa Whitman NF
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
17,Okanogan-Wenatchee NFs
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
18,Willamette NF
20,Winema NF (Legacy)
20,Winema NF (Legacy)
20,Winema NF (Legacy)
20,Winema NF (Legacy)
21,Colville NF
21,Colville NF
21,Colville NF
21,Colville NF
21,Colville NF
21,Colville NF
21,Colville NF
21,Colville NF
22,Columbia River Gorge NSA
22,Columbia River Gorge NSA
22,Columbia River Gorge NSA
27,R6 Regional Office
,
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
01,NFS in Alabama
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
02,Daniel Boone NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
03,Chattahoochee-Oconee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
04,Cherokee NF
05,NFS in Florida
05,NFS in Florida
05,NFS in Florida
05,NFS in Florida
05,NFS in Florida
05,NFS in Florida
05,NFS in Florida
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
06,Kisatchie NF
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
07,NFS in Mississippi
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
08,G Washington and Jefferson NFs
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
09,Ouachita NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
10,Ozark-St Francis NF
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
11,NFS in North Carolina
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
12,Francis Marion-Sumter NFs
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
13,NFS & Grasslands in Texas
16,El Yunque NF - Caribbean
16,El Yunque NF - Caribbean
20,R8 Regional Projects/Services
31,R8 Regional Office
36,Savannah River Site
60,Land between the Lakes NRA
60,Land between the Lakes NRA
60,Land between the Lakes NRA
,
01,R9 Regional Office
03,Chippewa NF
03,Chippewa NF
03,Chippewa NF
03,Chippewa NF
03,Chippewa NF
03,Chippewa NF
04,Huron-Manistee NF
04,Huron-Manistee NF
04,Huron-Manistee NF
04,Huron-Manistee NF
04,Huron-Manistee NF
04,Huron-Manistee NF
04,Huron-Manistee NF
04,Huron-Manistee NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
05,Mark Twain NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
07,Ottawa NF
08,Shawnee NF
08,Shawnee NF
08,Shawnee NF
08,Shawnee NF
08,Shawnee NF
08,Shawnee NF
09,Superior NF
09,Superior NF
09,Superior NF
09,Superior NF
09,Superior NF
09,Superior NF
09,Superior NF
09,Superior NF
10,Hiawatha NF
10,Hiawatha NF
10,Hiawatha NF
10,Hiawatha NF
10,Hiawatha NF
10,Hiawatha NF
10,Hiawatha NF
12,Hoosier NF
12,Hoosier NF
12,Hoosier NF
12,Hoosier NF
12,Hoosier NF
12,Hoosier NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
13,Chequamegon-Nicolet NF
14,Wayne NF
14,Wayne NF
14,Wayne NF
14,Wayne NF
14,Wayne NF
15,Midewin Tallgrass Prairie
19,Allegheny NF
19,Allegheny NF
19,Allegheny NF
19,Allegheny NF
19,Allegheny NF
19,Allegheny NF
20,Green Mtn and Finger Lakes NFs
20,Green Mtn and Finger Lakes NFs
20,Green Mtn and Finger Lakes NFs
20,Green Mtn and Finger Lakes NFs
20,Green Mtn and Finger Lakes NFs
20,Green Mtn and Finger Lakes NFs
21,Monongahela NF
21,Monongahela NF
21,Monongahela NF
21,Monongahela NF
21,Monongahela NF
21,Monongahela NF
21,Monongahela NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
22,White Mountain NF
23,NE Forest Exp Station
39,SC Forest Exp Station
54,SC Forest Exp Station
55,NW Forest Exp Station
05,Tongass NF
01,R10 Regional Office
04,Chuguach NF
04,Chuguach NF
04,Chuguach NF
04,Chuguach NF
04,Chuguach NF
04,Chuguach NF
04,Chuguach NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
05,Tongass NF
11,Forest Products Lab
,
,
01,IITF Operations
00,Washington Office
02,Nat'l Interagency Fire Center
04,GSTC
06,Natl Adv Resource Tech Center
20,Office of the Chief
22,Business Operations
23,WO - Common Services
24,National Forest System
25,State & Private Forestry
26,Research And Development
60,Law Enforce & Investigations
81,San Dimas Tech & Dev Center
82,Missoula Tech & Dev Center
,
01,Job Corp Nat'l Field Office
03,Flatwoods JCCC
04,Frenchburg JCCC
05,Jacobs Creek JCCC
06,LBJ JCCC
07,Pine Knot JCCC
08,Schenck JCCC
09,Cass JCCC
10,Ouachita JCCC
11,Blackwell JCCC
12,Golconda JCCC
13,Anaconda JCCC
14,Trapper Creek JCCC
15,Boxelder JCCC
16,Pine Ridge JCCC
17,Timber Lake JCCC
18,Wolf Creek JCCC
19,Angell JCCC
20,Curlew JCCC
21,Mingo JCCC
22,Great Onyx JCCC
23,Harpers Ferry JCCC
24,Oconaluftee JCCC
25,Centennial JCCC
26,Collbran JCCC
27,Columbia Basin JCCC
28,Fort Simcoe JCCC
29,Treasure Lake JCCC
30,Weber Basin JCCC
16,RMRS
02,Grand Rapids Lab
03,Rhinelander Lab
05,Houghton Lab
07,East Lansing Lab
08,Evanston Lab
10,Columbia Lab
11,W. Lafayette Lab
12,St. Paul Lab
04,Burlington Forest Science Lab
05,Delaware Forest Science Lab
08,Morgantown Forest Science Lab
11,Forestry Science Lab-Princeton
12,State University Of New York
15,Grey Towers Natl Hist Landmark
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
23,Northern Research Station
26,Amherst Field Office
27,Ansonia Forestry Sciences Lab
28,G. D. Aiken Fstry Sciences Lab
29,Delaware Forest Science Lab
30,L. C. Wyman Fstry Sciences Lab
31,Ne Cntr-Forest Health Research
32,Morgantown Field Office
34,Timber And Watershed Lab
35,Princeton Fstry Sciences Lab
36,Syracuse Field Office
38,Warren Fstry Sciences Lab
,
02,ASC - Budget & Finance
05,CIO
06,Human Resources Mgmt (HRM)
,
19,PNW Exp Station
,
21,PSWF & RES
01,Southern Research Station
50, 
51,Grey Towers Nat'L Hist Site
53, 
55,Wood Education & Resource Cntr
